Age,Gender,Location,School_Grade,Daily_Usage_Hours,Sleep_Hours,Academic_Performance,Social_Interactions,Exercise_Hours,Anxiety_Level,Depression_Level,Self_Esteem,Parental_Control,Screen_Time_Before_Bed,Phone_Checks_Per_Day,Apps_Used_Daily,Time_on_Social_Media,Time_on_Gaming,Time_on_Education,Phone_Usage_Purpose,Family_Communication,Weekend_Usage_Hours,Addiction_Level,Low_Sleep_Flag,Extreme_Usage_Flag,Daily_Usage_Hours_Outlier_Flag,Weekend_Usage_Hours_Outlier_Flag,Total_App_Time,Weekend_vs_Weekday_Diff,Time_on_Social_Media_Ratio,Time_on_Gaming_Ratio,Time_on_Education_Ratio
14,Other,Lindsaychester,9,4.3,6.7,72,8,0.9,4,7,8,0,0.9,92,17,2.4,0.8,0.8,Gaming,7,6.6,9.4,0,0,0,0,4.0,2.3,0.5581395348837209,0.186046511627907,0.186046511627907
17,Other,Port Lukeside,7,5.8,5.4,65,6,1.0,7,10,1,0,1.0,81,10,3.3,1.05,1.45,Gaming,2,7.6,10.0,0,0,0,0,5.8,1.7999999999999998,0.5689655172413793,0.1810344827586207,0.25
18,Male,Parkerfort,12,5.4,7.7,88,2,2.2,1,8,7,0,1.5,105,12,2.41,2.33,0.66,Other,9,9.5,10.0,0,0,0,0,5.4,4.1,0.4462962962962963,0.43148148148148147,0.12222222222222222
15,Male,Thorntonville,12,3.6,5.5,73,8,1.8,6,4,10,1,1.0,52,16,1.4,0.1,1.7,Browsing,8,3.5,6.6,0,0,0,0,3.2,-0.10000000000000009,0.38888888888888884,0.02777777777777778,0.4722222222222222
16,Other,West Peggy,7,3.8,6.0,77,1,1.7,8,6,1,1,0.5,65,16,2.49,0.56,0.75,Other,5,3.8,10.0,0,0,0,0,3.8000000000000003,0.0,0.6552631578947369,0.1473684210526316,0.19736842105263158
14,Male,Port Hunter,12,7.4,5.6,64,7,1.3,1,3,10,1,1.3,65,19,1.78,3.55,2.07,Other,6,2.3,10.0,0,0,0,0,7.4,-5.1000000000000005,0.24054054054054053,0.47972972972972966,0.2797297297297297
18,Male,Lake Warrenmouth,10,5.1,6.2,69,7,1.1,10,1,9,1,0.0,101,16,2.66,2.07,0.37,Education,8,5.4,10.0,0,0,0,0,5.1000000000000005,0.3000000000000007,0.5215686274509804,0.40588235294117647,0.07254901960784314
13,Male,Johnsonshire,9,4.9,9.0,62,10,2.1,8,1,4,0,1.0,84,5,1.48,1.76,1.66,Education,9,8.2,6.6,0,0,0,0,4.9,3.299999999999999,0.30204081632653057,0.35918367346938773,0.3387755102040816
15,Male,Port Christopherchester,10,6.1,4.3,51,5,0.8,10,7,6,1,0.3,27,10,1.7,1.2,0.4,Browsing,1,6.6,9.4,0,0,0,0,3.3,0.5,0.27868852459016397,0.19672131147540983,0.06557377049180328
14,Male,East Melissastad,7,0.8,9.2,92,9,0.0,5,2,1,1,0.9,40,6,0.33,0.33,0.14,Social Media,8,5.8,2.0,0,0,0,0,0.8,5.0,0.4125,0.4125,0.17500000000000002
17,Female,Sheltonfurt,10,3.8,7.5,63,9,1.7,10,10,2,1,1.0,148,10,2.74,,1.06,Social Media,5,7.3,8.1,0,0,0,0,3.8000000000000003,3.5,0.7210526315789475,,0.27894736842105267
19,Male,West Amanda,8,4.4,7.3,83,6,1.8,7,4,4,0,1.5,133,11,1.92,2.48,,Social Media,2,4.3,10.0,0,0,0,0,4.4,-0.10000000000000053,0.4363636363636363,0.5636363636363636,
19,Male,Lake Jaimeton,11,6.2,3.3,75,6,0.8,9,9,4,0,0.7,28,14,2.76,1.29,2.15,Social Media,2,4.2,10.0,1,0,0,0,6.199999999999999,-2.0,0.4451612903225806,0.20806451612903226,0.34677419354838707
18,Female,Georgebury,7,7.1,6.9,90,4,0.0,10,1,1,0,1.7,56,15,1.1,1.0,1.4,Browsing,5,5.5,9.9,0,0,0,0,3.5,-1.5999999999999996,0.15492957746478875,0.14084507042253522,0.19718309859154928
19,Female,Velezfort,12,3.4,8.5,54,10,2.5,8,5,9,0,0.9,42,6,1.44,1.31,0.65,Education,4,6.4,5.4,0,0,0,0,3.4,3.0000000000000004,0.4235294117647059,0.38529411764705884,0.1911764705882353
18,Female,Hunterfort,12,7.1,8.1,55,7,0.6,9,10,9,0,0.6,56,11,3.3,0.8,1.1,Browsing,5,5.2,10.0,0,0,0,0,5.199999999999999,-1.8999999999999995,0.4647887323943662,0.11267605633802819,0.15492957746478875
16,Other,North Toniville,7,8.1,6.4,71,8,1.5,2,6,6,1,0.7,81,10,4.1,1.0,1.0,Browsing,2,6.3,10.0,0,0,0,0,6.1,-1.7999999999999998,0.5061728395061729,0.1234567901234568,0.1234567901234568
18,Male,Lake Gregory,7,7.4,5.4,76,4,1.8,10,2,5,0,1.2,42,19,2.3,0.9,0.7,Gaming,8,5.9,10.0,0,0,0,0,3.8999999999999995,-1.5,0.31081081081081074,0.12162162162162161,0.09459459459459459
17,Male,Daltonview,10,4.2,6.1,80,4,1.4,10,7,8,1,0.8,135,16,1.3,0.9,2.0,Education,3,5.2,9.3,0,0,0,0,4.2,1.0,0.30952380952380953,0.21428571428571427,0.47619047619047616
15,Male,Davidside,9,6.6,5.9,54,10,1.0,2,1,8,0,1.2,95,19,1.5,2.6,0.3,Gaming,10,6.5,10.0,0,0,0,0,4.3999999999999995,-0.09999999999999964,0.2272727272727273,0.393939393939394,0.045454545454545456
16,Male,East Janet,7,5.7,9.7,51,1,0.9,7,2,10,1,1.1,82,11,4.5,0.4,0.8,Education,2,2.2,9.6,0,0,0,0,5.7,-3.5,0.7894736842105263,0.07017543859649122,0.14035087719298245
16,Male,Johnfort,8,5.2,7.1,61,1,0.4,2,5,7,0,0.7,32,10,3.36,1.68,0.16,Browsing,4,4.4,10.0,0,0,0,0,5.2,-0.7999999999999998,0.6461538461538461,0.32307692307692304,0.030769230769230767
18,Female,North Meganfurt,11,2.6,7.3,65,2,1.7,10,8,8,1,1.2,53,11,1.55,0.94,0.11,Browsing,3,5.0,6.7,0,0,0,0,2.6,2.4,0.5961538461538461,0.36153846153846153,0.0423076923076923
17,Female,Port Josefort,12,5.5,8.1,83,0,2.2,1,9,10,0,1.3,75,15,2.3,1.1,2.1,Other,9,8.5,9.4,0,0,0,0,5.5,3.0,0.41818181818181815,0.2,0.38181818181818183
18,Male,Lake Steven,9,3.4,7.2,57,4,1.2,3,10,1,1,1.8,41,19,1.0,0.4,1.4,Education,1,4.9,5.8,0,0,0,0,2.8,1.5000000000000004,0.29411764705882354,0.11764705882352942,0.4117647058823529
19,Male,West Mikeberg,11,7.0,7.9,61,5,0.4,5,5,9,0,2.1,143,17,2.43,3.6,0.97,Education,10,8.3,10.0,0,0,0,0,7.0,1.3000000000000007,0.34714285714285714,0.5142857142857143,0.13857142857142857
18,Female,Susanbury,9,8.6,5.5,88,6,0.8,3,6,8,1,0.9,60,11,3.8,0.2,1.3,Gaming,1,6.0,10.0,0,0,0,0,5.3,-2.5999999999999996,0.4418604651162791,0.023255813953488375,0.15116279069767444
16,Female,Zamoraville,10,7.1,5.6,79,9,0.5,2,3,9,1,0.7,141,11,2.7,1.8,1.5,Other,4,6.3,10.0,0,0,0,0,6.0,-0.7999999999999998,0.3802816901408451,0.2535211267605634,0.21126760563380284
18,Other,Lake Markview,12,1.7,7.2,86,9,0.1,10,9,3,0,0.4,58,15,0.89,0.67,0.14,Education,3,6.5,6.7,0,0,0,0,1.7000000000000002,4.8,0.5235294117647059,0.3941176470588236,0.0823529411764706
14,Other,Nealmouth,11,4.3,7.9,80,5,1.1,9,7,8,0,1.5,72,15,1.3,0.2,1.6,Education,3,4.2,6.3,0,0,0,0,3.1,-0.09999999999999964,0.3023255813953489,0.04651162790697675,0.372093023255814
16,Other,West Willieton,12,6.4,8.5,98,1,2.6,7,10,8,1,0.9,55,20,2.2,0.8,1.0,Education,6,5.0,10.0,0,0,0,0,4.0,-1.4000000000000004,0.34375,0.125,0.15625
16,Female,Lake Kimmouth,10,4.1,6.4,54,9,0.5,10,2,8,0,1.2,149,18,2.1,0.4,0.8,Social Media,8,6.2,10.0,0,0,0,0,3.3,2.1000000000000005,0.5121951219512195,0.09756097560975611,0.19512195121951223
18,Other,Lindsayfurt,12,3.6,6.8,71,10,1.5,3,2,9,0,2.0,30,11,1.73,1.41,0.46,Other,2,2.3,9.9,0,0,0,0,3.5999999999999996,-1.3000000000000003,0.4805555555555555,0.3916666666666666,0.12777777777777777
15,Other,New Levi,9,7.1,4.7,85,8,2.8,9,2,9,0,0.4,88,8,2.8,2.3,1.1,Education,4,10.3,10.0,0,0,0,0,6.199999999999999,3.200000000000001,0.39436619718309857,0.323943661971831,0.15492957746478875
17,Male,Wilsonbury,10,5.2,4.5,59,5,1.2,8,3,9,0,1.0,22,10,3.37,0.87,0.96,Other,2,7.0,9.8,0,0,0,0,5.2,1.7999999999999998,0.6480769230769231,0.1673076923076923,0.1846153846153846
13,Female,Maddoxport,9,2.5,8.3,55,2,0.0,4,3,2,0,1.1,32,5,1.43,0.76,0.31,Other,1,4.5,4.9,0,0,0,0,2.5,2.0,0.572,0.304,0.124
18,Male,South Nicole,9,7.0,5.0,88,1,0.5,5,8,3,0,0.8,142,9,0.5,1.7,0.7,Social Media,2,4.5,10.0,0,0,0,0,2.9000000000000004,-2.5,0.07142857142857142,0.24285714285714285,0.09999999999999999
17,Female,New Catherine,12,5.2,7.8,83,7,1.2,10,1,3,1,1.3,117,8,1.21,2.51,1.49,Other,1,7.1,9.2,0,0,0,0,5.21,1.8999999999999995,0.23269230769230767,0.48269230769230764,0.2865384615384615
19,Female,Woodwardburgh,10,5.9,6.8,53,4,0.5,10,7,2,1,1.7,137,9,3.7,,0.2,Other,8,7.0,10.0,0,0,0,0,3.9000000000000004,1.0999999999999996,0.6271186440677966,,0.03389830508474576
17,Female,Duncanburgh,8,6.7,6.3,67,10,1.1,7,4,3,0,0.9,99,12,2.1,3.2,0.4,Gaming,6,4.5,10.0,0,0,0,0,5.700000000000001,-2.2,0.31343283582089554,0.47761194029850745,0.05970149253731343
15,Male,New Tonyachester,7,2.3,4.9,84,9,1.4,1,3,3,0,1.4,42,12,0.9,0.1,1.1,Education,1,6.7,4.1,0,0,0,0,2.1,4.4,0.391304347826087,0.04347826086956522,0.47826086956521746
13,Male,North Monicaland,7,2.9,6.3,57,5,1.5,2,10,5,1,1.0,149,12,0.3,1.8,,Other,10,5.4,7.2,0,0,0,0,2.1,2.5000000000000004,0.10344827586206896,0.6206896551724138,
17,Other,South Abigailshire,10,4.9,6.9,71,0,0.1,3,7,4,1,0.8,33,12,2.31,2.21,0.38,Social Media,7,7.2,9.2,0,0,0,0,4.8999999999999995,2.3,0.4714285714285714,0.4510204081632653,0.07755102040816327
18,Male,Lake Rosehaven,12,5.2,8.2,67,3,1.8,1,3,9,0,1.6,62,13,2.2,1.7,0.6,Education,2,3.9,8.8,0,0,0,0,4.5,-1.3000000000000003,0.4230769230769231,0.3269230769230769,0.11538461538461538
15,Male,Janettown,11,6.1,6.7,66,7,1.3,3,8,4,0,0.8,48,12,1.4,2.6,0.3,Browsing,1,3.1,10.0,0,0,0,0,4.3,-2.9999999999999996,0.22950819672131148,0.42622950819672134,0.04918032786885246
18,Male,New Kimberly,7,3.5,6.0,66,1,0.4,4,7,8,0,1.2,100,8,2.5,0.5,0.5,Other,5,8.7,7.7,0,0,0,0,3.5,5.199999999999999,0.7142857142857143,0.14285714285714285,0.14285714285714285
13,Other,New Thomas,7,2.9,6.4,68,4,1.0,4,10,4,0,0.2,25,19,1.64,1.01,0.25,Education,3,7.3,8.2,0,0,0,0,2.9,4.4,0.5655172413793104,0.34827586206896555,0.08620689655172414
19,Male,West Laura,7,6.7,6.1,65,4,2.5,1,9,7,1,1.0,118,10,2.7,2.6,1.0,Gaming,8,4.1,10.0,0,0,0,0,6.300000000000001,-2.6000000000000005,0.40298507462686567,0.3880597014925373,0.14925373134328357
14,Male,Brendaville,10,1.6,5.7,59,2,1.4,8,9,4,0,2.3,46,15,0.66,0.66,0.27,Gaming,10,6.3,6.1,0,0,0,0,1.59,4.699999999999999,0.4125,0.4125,0.16875
16,Other,North Stevenshire,8,1.2,10.0,79,0,1.1,10,10,9,0,0.6,68,17,0.51,0.5,0.19,Education,2,9.7,8.5,0,0,0,0,1.2,8.5,0.42500000000000004,0.4166666666666667,0.15833333333333335
16,Male,Saramouth,10,3.1,7.3,78,4,1.1,6,8,6,0,1.6,39,16,1.72,1.33,0.06,Social Media,9,5.7,8.9,0,0,0,0,3.11,2.6,0.5548387096774193,0.4290322580645161,0.019354838709677417
15,Female,West Lisaberg,12,10.2,7.2,95,1,0.4,2,8,4,0,1.2,53,7,3.5,0.1,0.3,Other,8,5.7,10.0,0,1,0,0,3.9,-4.499999999999999,0.3431372549019608,0.009803921568627453,0.029411764705882353
16,Female,Suzanneburgh,11,6.3,6.2,52,9,2.6,3,3,6,0,1.5,43,14,2.4,1.4,1.5,Gaming,5,5.4,10.0,0,0,0,0,5.3,-0.8999999999999995,0.38095238095238093,0.2222222222222222,0.2380952380952381
15,Male,Hawkinshaven,7,8.1,7.1,84,0,2.2,7,8,3,0,1.3,71,6,2.9,0.6,,Social Media,2,5.3,10.0,0,0,0,0,3.5,-2.8,0.35802469135802467,0.07407407407407407,
14,Male,Brianland,10,4.2,8.7,79,4,0.6,4,4,5,0,1.0,124,14,2.16,1.4,0.64,Education,10,7.3,10.0,0,0,0,0,4.2,3.0999999999999996,0.5142857142857143,0.3333333333333333,0.15238095238095237
13,Other,North Shanemouth,11,5.0,6.4,79,9,1.1,9,9,9,1,0.8,125,18,3.22,1.12,0.66,Other,1,5.1,10.0,0,0,0,0,5.0,0.09999999999999964,0.644,0.22400000000000003,0.132
16,Male,New Zachary,11,2.9,5.1,90,3,1.1,8,9,7,1,0.7,129,9,0.99,0.61,1.3,Other,8,9.0,6.8,0,0,0,0,2.9000000000000004,6.1,0.3413793103448276,0.2103448275862069,0.4482758620689655
19,Female,Mcintyretown,7,6.7,4.6,100,2,1.7,7,8,6,1,1.4,109,18,3.5,1.0,0.3,Education,10,8.9,10.0,0,0,0,0,4.8,2.2,0.5223880597014925,0.14925373134328357,0.04477611940298507
15,Female,Bennetthaven,12,6.8,7.9,98,0,0.6,1,8,8,0,0.7,55,6,1.7,1.0,1.3,Education,9,4.1,7.8,0,0,0,0,4.0,-2.7,0.25,0.14705882352941177,0.1911764705882353
19,Male,Lake Dawn,11,5.4,5.0,64,1,0.0,5,1,3,0,0.8,96,5,3.1,1.8,0.5,Other,1,5.8,10.0,0,0,0,0,5.4,0.39999999999999947,0.5740740740740741,0.3333333333333333,0.09259259259259259
17,Other,Orrberg,9,4.8,7.6,61,3,0.0,8,1,5,0,1.1,149,13,2.46,1.44,0.9,Browsing,7,9.1,10.0,0,0,0,0,4.8,4.3,0.5125000000000001,0.3,0.1875
13,Other,North Amanda,8,7.7,9.2,55,2,0.9,10,1,5,0,1.0,134,9,2.6,3.0,1.6,Other,1,7.2,10.0,0,0,0,0,7.199999999999999,-0.5,0.33766233766233766,0.38961038961038963,0.2077922077922078
18,Other,New Jeanette,8,7.5,6.7,80,2,0.9,1,5,9,0,1.5,121,10,2.7,1.6,0.2,Browsing,5,2.9,10.0,0,0,0,0,4.500000000000001,-4.6,0.36000000000000004,0.21333333333333335,0.02666666666666667
18,Male,East Amanda,10,5.3,8.2,67,6,0.9,5,7,1,1,0.4,82,9,3.59,1.71,,Other,1,3.7,10.0,0,0,0,0,5.3,-1.5999999999999996,0.6773584905660377,0.32264150943396225,
13,Other,Danielmouth,8,4.4,4.9,65,8,1.8,8,5,4,0,0.2,58,16,2.5,0.7,,Gaming,8,3.0,9.5,0,0,0,0,3.2,-1.4000000000000004,0.5681818181818181,0.15909090909090906,
13,Male,North Jeffreyville,10,7.3,5.0,53,8,1.0,7,4,2,1,0.8,84,12,1.6,1.0,1.1,Gaming,7,5.6,10.0,0,0,0,0,3.7,-1.7000000000000002,0.21917808219178084,0.136986301369863,0.15068493150684933
14,Other,East Johnland,9,7.7,9.8,68,8,1.1,8,4,4,0,0.7,122,20,3.3,1.7,1.9,Education,5,5.3,10.0,0,0,0,0,6.9,-2.4000000000000004,0.42857142857142855,0.22077922077922077,0.24675324675324672
15,Female,Coffeyville,8,6.9,5.1,63,10,2.1,4,1,1,0,1.4,59,12,2.8,0.3,1.6,Browsing,4,8.3,10.0,0,0,0,0,4.699999999999999,1.4000000000000004,0.40579710144927533,0.043478260869565216,0.2318840579710145
17,Other,East Catherinemouth,9,2.4,9.3,88,1,1.3,8,3,2,1,1.3,32,15,1.75,,0.65,Browsing,7,8.3,4.6,0,0,0,0,2.4,5.9,0.7291666666666667,,0.27083333333333337
15,Male,East Ronald,10,3.5,6.9,59,8,2.1,9,2,7,1,1.7,108,20,1.28,1.54,0.68,Social Media,1,6.6,9.5,0,0,0,0,3.5000000000000004,3.0999999999999996,0.3657142857142857,0.44,0.1942857142857143
16,Other,Danielton,10,4.9,5.0,70,4,0.1,3,4,3,0,1.2,80,18,3.53,0.29,1.08,Other,10,5.7,10.0,0,0,0,0,4.9,0.7999999999999998,0.720408163265306,0.05918367346938775,0.22040816326530613
15,Female,Andreabury,11,6.2,8.1,54,9,1.0,8,9,9,0,0.8,40,19,1.7,2.0,,Gaming,2,9.2,10.0,0,0,0,0,3.7,2.999999999999999,0.27419354838709675,0.3225806451612903,
13,Male,South Jon,11,5.8,8.6,64,7,1.4,2,5,7,0,0.7,148,17,1.3,2.4,1.1,Social Media,2,7.4,10.0,0,0,0,0,4.800000000000001,1.6000000000000005,0.22413793103448276,0.41379310344827586,0.18965517241379312
13,Other,New Emily,10,5.2,9.1,80,0,1.9,3,1,10,0,0.8,40,5,2.84,,2.36,Social Media,10,3.4,5.4,0,0,0,0,5.199999999999999,-1.8000000000000003,0.5461538461538461,,0.4538461538461538
13,Female,Scottberg,7,5.7,6.2,98,8,0.8,1,7,10,0,1.0,26,16,2.56,1.87,1.28,Social Media,5,4.2,10.0,0,0,0,0,5.71,-1.5,0.44912280701754387,0.3280701754385965,0.22456140350877193
17,Male,Port Brian,9,3.6,8.2,96,5,0.2,4,9,7,1,0.3,111,10,2.68,0.49,0.42,Gaming,7,5.6,8.2,0,0,0,0,3.59,1.9999999999999996,0.7444444444444445,0.1361111111111111,0.11666666666666665
19,Other,East Elizabethberg,9,4.2,6.6,76,3,1.0,9,3,3,1,0.8,27,9,1.32,1.79,1.09,Social Media,8,6.6,7.2,0,0,0,0,4.2,2.3999999999999995,0.3142857142857143,0.4261904761904762,0.25952380952380955
15,Other,Lake Ashleyborough,10,4.8,6.5,90,6,1.9,1,2,2,1,0.5,106,11,3.5,,1.2,Education,8,8.0,9.4,0,0,0,0,4.7,3.2,0.7291666666666667,,0.25
14,Male,West Dillonville,10,5.2,8.6,67,9,0.9,8,4,3,0,1.8,76,13,3.1,1.5,0.4,Browsing,10,9.4,9.6,0,0,0,0,5.0,4.2,0.5961538461538461,0.28846153846153844,0.07692307692307693
14,Male,Collinshaven,9,3.5,5.2,97,6,0.4,6,1,9,0,0.0,63,5,1.96,0.31,1.23,Gaming,1,6.5,6.9,0,0,0,0,3.5,3.0,0.5599999999999999,0.08857142857142856,0.3514285714285714
14,Female,Seanshire,12,6.7,8.2,94,10,1.0,10,6,1,1,1.3,76,9,0.8,1.0,0.8,Other,10,5.6,7.7,0,0,0,0,2.6,-1.1000000000000005,0.11940298507462686,0.14925373134328357,0.11940298507462686
13,Male,Amandaborough,8,8.3,5.6,51,3,0.7,3,4,6,1,1.0,110,20,3.9,2.0,1.6,Education,2,9.0,10.0,0,0,0,0,7.5,0.6999999999999993,0.4698795180722891,0.24096385542168672,0.19277108433734938
17,Male,Rothberg,12,8.5,6.5,84,0,2.4,6,4,6,1,0.6,118,10,2.0,1.4,0.8,Gaming,1,4.4,10.0,0,0,0,0,4.2,-4.1,0.23529411764705882,0.16470588235294117,0.09411764705882353
13,Female,Lake Joshuamouth,7,8.0,5.8,66,6,0.7,1,3,8,0,1.5,83,8,1.5,2.9,0.9,Other,8,5.3,10.0,0,0,0,0,5.300000000000001,-2.7,0.1875,0.3625,0.1125
14,Male,Joshuaburgh,11,6.6,5.7,75,3,0.3,6,1,8,1,1.1,68,16,1.8,1.3,0.5,Browsing,2,6.9,10.0,0,0,0,0,3.6,0.3000000000000007,0.27272727272727276,0.196969696969697,0.07575757575757576
16,Other,Brianton,9,6.3,5.7,88,0,0.2,8,1,1,0,1.0,77,14,1.9,2.5,0.8,Education,3,7.4,10.0,0,0,0,0,5.2,1.1000000000000005,0.30158730158730157,0.39682539682539686,0.126984126984127
17,Other,Hernandeztown,12,2.7,6.8,85,2,1.4,4,3,9,1,0.3,61,6,2.54,,0.16,Other,2,7.1,4.9,0,0,0,0,2.7,4.3999999999999995,0.9407407407407407,,0.059259259259259255
14,Other,North Laura,9,6.3,7.9,100,4,2.5,7,4,7,0,1.1,103,7,2.1,2.3,0.5,Other,9,6.6,10.0,0,0,0,0,4.9,0.2999999999999998,0.33333333333333337,0.36507936507936506,0.07936507936507936
19,Male,Moraleshaven,8,6.5,5.9,77,2,0.4,2,4,9,0,0.9,111,5,2.9,2.7,,Social Media,2,5.2,10.0,0,0,0,0,5.6,-1.2999999999999998,0.4461538461538461,0.4153846153846154,
14,Male,Amberburgh,12,2.1,10.0,78,7,1.6,2,10,1,1,1.5,70,7,1.02,0.27,0.81,Social Media,6,8.4,2.3,0,0,0,0,2.1,6.300000000000001,0.4857142857142857,0.1285714285714286,0.38571428571428573
18,Female,Thomasside,7,3.1,3.0,98,8,0.5,2,8,2,1,0.3,83,13,1.2,0.5,0.8,Education,7,7.5,7.6,1,0,0,0,2.5,4.4,0.3870967741935484,0.16129032258064516,0.25806451612903225
18,Female,East Benjamin,12,5.2,7.6,56,10,1.9,5,6,1,1,1.3,98,18,3.3,1.0,0.1,Other,6,6.8,10.0,0,0,0,0,4.3999999999999995,1.5999999999999996,0.6346153846153846,0.1923076923076923,0.019230769230769232
13,Male,West Ginaland,12,3.9,5.8,50,4,0.2,2,1,6,1,0.3,146,11,2.49,0.94,0.47,Gaming,2,6.2,10.0,0,0,0,0,3.9000000000000004,2.3000000000000003,0.6384615384615385,0.24102564102564103,0.12051282051282051
13,Other,Vanessaton,11,4.8,3.0,82,9,2.5,7,7,5,0,1.5,63,17,2.1,0.6,2.0,Gaming,7,3.9,10.0,1,0,0,0,4.7,-0.8999999999999999,0.43750000000000006,0.125,0.4166666666666667
13,Female,Jacksonview,10,7.2,6.7,93,5,0.5,9,3,4,0,0.4,114,19,4.4,1.8,1.0,Gaming,2,3.3,10.0,0,0,0,0,7.2,-3.9000000000000004,0.6111111111111112,0.25,0.1388888888888889
14,Female,Mariabury,9,3.6,6.5,97,6,3.6,5,10,3,0,0.9,22,13,1.75,1.47,0.38,Browsing,5,3.2,9.3,0,0,0,0,3.5999999999999996,-0.3999999999999999,0.4861111111111111,0.4083333333333333,0.10555555555555556
16,Male,South Timothyland,9,4.0,9.0,92,0,1.2,9,3,6,0,2.1,97,16,1.1,2.2,0.7,Social Media,2,6.4,7.9,0,0,0,0,4.0,2.4000000000000004,0.275,0.55,0.175
15,Female,New Regina,12,6.1,6.5,60,5,1.7,3,4,3,0,1.4,91,18,1.8,2.1,1.8,Browsing,4,5.9,10.0,0,0,0,0,5.7,-0.1999999999999993,0.2950819672131148,0.34426229508196726,0.2950819672131148
19,Female,Lake Josephfort,10,6.7,5.5,88,5,0.5,6,10,3,1,1.3,121,19,0.6,1.8,1.6,Other,7,10.5,10.0,0,0,0,0,4.0,3.8,0.08955223880597014,0.26865671641791045,0.23880597014925373
16,Female,Russellhaven,12,5.0,8.0,77,7,0.4,3,2,7,0,0.9,86,14,1.1,,0.8,Other,6,6.7,6.6,0,0,0,0,1.9000000000000001,1.7000000000000002,0.22000000000000003,,0.16
17,Male,Russoton,12,5.6,5.0,61,7,2.9,9,8,9,0,1.4,136,5,2.67,1.47,1.47,Other,5,4.0,10.0,0,0,0,0,5.609999999999999,-1.5999999999999996,0.4767857142857143,0.2625,0.2625
14,Male,Clarkbury,10,6.9,5.8,63,5,0.5,4,1,1,1,1.2,103,14,2.5,1.2,1.1,Education,6,6.4,10.0,0,0,0,0,4.800000000000001,-0.5,0.36231884057971014,0.17391304347826086,0.15942028985507248
16,Other,South Autumn,8,4.0,6.9,62,4,1.0,5,8,3,0,0.4,28,19,3.0,0.6,0.4,Browsing,5,5.2,8.5,0,0,0,0,4.0,1.2000000000000002,0.75,0.15,0.1
14,Male,North Katherine,12,3.7,5.3,64,8,0.6,2,4,1,1,0.8,139,7,2.26,0.63,0.81,Education,3,7.3,8.4,0,0,0,0,3.6999999999999997,3.5999999999999996,0.6108108108108107,0.17027027027027025,0.21891891891891893
19,Female,Hullfurt,11,6.2,4.8,62,8,1.1,9,1,2,1,0.5,45,11,2.7,0.7,0.8,Other,5,6.8,10.0,0,0,0,0,4.2,0.5999999999999996,0.43548387096774194,0.1129032258064516,0.12903225806451613
14,Male,North Petermouth,11,2.5,5.8,99,6,1.5,10,6,8,0,0.8,48,6,0.93,1.28,0.29,Social Media,4,7.7,5.6,0,0,0,0,2.5,5.2,0.372,0.512,0.11599999999999999
14,Other,Brendachester,7,4.5,6.7,78,4,0.2,5,6,2,1,1.6,67,10,2.0,,,Other,6,7.6,6.5,0,0,0,0,2.0,3.0999999999999996,0.4444444444444444,,
14,Other,South Jakeside,12,5.0,6.2,81,3,0.0,9,5,10,0,0.8,87,16,2.3,1.75,0.95,Education,1,4.9,10.0,0,0,0,0,5.0,-0.09999999999999964,0.45999999999999996,0.35,0.19
15,Other,Karenstad,11,8.2,6.3,62,3,0.4,10,10,10,0,1.2,21,15,1.5,1.3,0.8,Gaming,10,4.9,10.0,0,0,0,0,3.5999999999999996,-3.299999999999999,0.1829268292682927,0.1585365853658537,0.09756097560975611
18,Female,Andersontown,7,4.1,7.2,66,4,0.6,9,6,10,0,0.0,125,11,0.87,3.23,,Social Media,8,5.0,9.9,0,0,0,0,4.1,0.9000000000000004,0.21219512195121953,0.7878048780487805,
17,Female,North Jessica,7,3.2,7.5,98,3,0.5,2,2,10,1,0.5,49,19,2.23,0.35,0.63,Browsing,5,5.2,7.9,0,0,0,0,3.21,2.0,0.6968749999999999,0.10937499999999999,0.196875
19,Male,Port Rachelbury,7,6.2,5.2,72,3,0.3,8,5,8,0,1.3,61,12,2.7,1.8,1.0,Education,4,6.9,10.0,0,0,0,0,5.5,0.7000000000000002,0.43548387096774194,0.2903225806451613,0.16129032258064516
19,Other,South Samanthaburgh,8,5.9,4.9,68,1,1.6,2,2,8,0,1.7,82,5,4.3,0.6,0.6,Social Media,9,5.8,10.0,0,0,0,0,5.499999999999999,-0.10000000000000053,0.7288135593220338,0.10169491525423728,0.10169491525423728
15,Female,Mejiastad,8,8.9,3.9,55,6,1.3,3,9,9,0,1.2,21,12,2.3,2.0,,Gaming,10,2.8,10.0,1,0,0,0,4.3,-6.1000000000000005,0.2584269662921348,0.2247191011235955,
17,Other,Lorimouth,9,6.8,6.3,89,1,0.0,9,5,4,1,1.1,67,6,4.0,,2.1,Social Media,3,5.6,10.0,0,0,0,0,6.1,-1.2000000000000002,0.5882352941176471,,0.3088235294117647
14,Male,Hardinghaven,11,3.1,6.0,89,7,1.7,3,7,6,1,0.9,92,12,0.32,1.66,1.12,Other,4,5.8,8.0,0,0,0,0,3.1,2.6999999999999997,0.1032258064516129,0.5354838709677419,0.3612903225806452
14,Other,South Angelaburgh,10,4.1,7.8,52,4,0.5,6,2,7,0,1.1,150,17,0.65,3.45,,Gaming,4,3.8,10.0,0,0,0,0,4.1000000000000005,-0.2999999999999998,0.1585365853658537,0.8414634146341464,
